0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Class
0.0,0.0,0.0,0.24232028424739838,0.4598197340965271,0.19680306315422058,0.24782946705818176,0.0,0.0,0.9265297651290894,0.0,0.5357881188392639,0.576514720916748,0.8190286755561829,0.0,0.0,0.0,0.0,0.4192596673965454,0.0,0.0,0.537899374961853,0.0,0.0,0.0,0.5107892751693726,1.3171427249908447,0.0,0.3990679681301117,0.0,1.1306787729263306,0.9621791839599609,0.0,0.5392118096351624,0.7740052342414856,1.0970996618270874,0.8803333640098572,0.0,0.7701606154441833,0.0,0.0,0.0,0.0,0.0,0.0,0.8796749114990234,0.4384852349758148,0.039962731301784515,0.7967583537101746,0.0,0.2753184735774994,1.0321558713912964,0.7949665784835815,0.0,1.4561822414398193,0.0,0.0,0.07597538083791733,0.0,0.7047044038772583,0.9379874467849731,0.0,0.01055238489061594,0.3434617519378662,0.9420844316482544,0.08415672183036804,0.1946011334657669,1.2141852378845215,0.5770553946495056,0.0,0.07109028100967407,0.8820316791534424,0.43168675899505615,0.4879661202430725,0.03370604291558266,0.2875083088874817,0.15732336044311523,0.0,0.5764699578285217,1.2628295421600342,0.0,0.0,0.4361621141433716,0.0,0.0,0.23968271911144257,1.2184251546859741,0.1949491798877716,0.7366206049919128,0.22293487191200256,0.0124813886359334,0.0,0.0,0.25133028626441956,0.0,0.6872805953025818,0.1747724562883377,0.8814043402671814,0.8487144708633423,0.0,0.44321465492248535,0.0,0.0,0.9202902913093567,1.3708847761154175,1.2875781059265137,0.10847014933824539,1.0259459018707275,1.120961308479309,0.0,1.2230041027069092,0.0,0.0,0.40353596210479736,0.911638617515564,1.1560795307159424,0.0660191997885704,0.0,0.0,0.4984597861766815,0.0,0.5727978348731995,0.0,0.0,0.0,0.9704325795173645,0.0,0.0,0.0
0.0,0.0,0.0,0.031644001603126526,0.7218379974365234,0.3181247115135193,0.3978409171104431,0.0,0.0,0.6465626358985901,0.0,0.693708598613739,0.5915247201919556,1.0101573467254639,0.0313066691160202,0.0,0.0,0.0,0.13301131129264832,0.0,0.0,0.9682376980781555,0.0,0.0,0.0,0.23697537183761597,1.261776328086853,0.0,0.14156006276607513,0.0,0.9010595679283142,0.8192789554595947,0.0,0.5797960758209229,0.6778682470321655,0.9090344905853271,0.5712856650352478,0.0,0.7535110116004944,0.0,0.0,0.0,0.09701595455408096,0.0,0.0,0.8238932490348816,0.8923975229263306,0.0,0.4603826701641083,0.0,0.09073791652917862,0.811598539352417,0.6047602295875549,0.0,1.4942659139633179,0.0,0.0,0.0,0.0,0.4071822464466095,0.8797447085380554,0.0,0.0,0.0,0.769719123840332,0.06960118561983109,0.5069621801376343,0.9389320015907288,0.5381913185119629,0.0,0.03888987749814987,0.6920055150985718,0.15146411955356598,0.478799045085907,0.5082602500915527,0.32873618602752686,0.0,0.0,0.7320727109909058,1.1767276525497437,0.0,0.0,0.36892133951187134,0.0,0.0,0.0772116407752037,1.0584129095077515,0.36785876750946045,0.6194199323654175,0.0,0.0016130978474393487,0.0,0.0,0.0,0.0,0.48495087027549744,0.0,0.524612307548523,0.4851214289665222,0.0,0.2002524733543396,0.044429708272218704,0.0,0.7234570384025574,1.4036011695861816,1.2667946815490723,0.20250056684017181,0.8967477083206177,0.800201416015625,0.0,1.1121488809585571,0.0,0.0,0.23570683598518372,0.5046303272247314,1.198667287826538,0.5062196254730225,0.19703364372253418,0.2699815034866333,0.3888336718082428,0.0,0.37989047169685364,0.0,0.0,0.0,0.8720371723175049,0.0,0.0,0.0
0.0,0.2042844295501709,0.0,0.0,0.0,0.8789050579071045,0.7755586504936218,0.0,0.7596942782402039,0.28877466917037964,0.0,0.0,0.0,0.0,0.0,0.9543896317481995,0.0,0.06142532825469971,0.0,0.0,0.7457005977630615,0.0,0.0,0.0,0.0,0.4532342255115509,0.36683857440948486,0.0,0.7224940657615662,0.8007383942604065,0.09611760824918747,0.32772955298423767,0.0,0.0,0.0,0.8295891880989075,1.0429011583328247,0.0,0.7535501718521118,0.0,0.0,1.134581446647644,0.0,0.0,0.0,0.0,0.0,0.0,1.031626582145691,0.19525663554668427,0.0,0.09700901806354523,0.0,0.0,0.3741935193538666,0.01720036379992962,0.904514491558075,0.0,0.5291421413421631,1.0239397287368774,0.0,0.17316094040870667,0.0,0.26390311121940613,0.13144786655902863,0.0,0.0,0.2855493128299713,0.0,0.0,0.0,0.06648336350917816,0.0,0.0,0.6478607654571533,0.0,0.14459413290023804,0.8298822045326233,1.0874955654144287,0.879618227481842,0.2647574841976166,1.2548949718475342,0.0,1.073617935180664,0.1776723712682724,0.0,1.028350830078125,0.0,0.42965012788772583,0.08527134358882904,0.0,0.9406322836875916,0.0,0.0,0.0,0.045240726321935654,0.0,1.2670832872390747,0.0,0.0,0.0,0.9210326671600342,0.0,0.24791184067726135,0.40843552350997925,0.5765441656112671,0.8030734062194824,0.045533619821071625,0.09754739701747894,1.0498136281967163,0.0,0.0,0.0,0.0,0.5333549976348877,0.46779313683509827,0.0,0.6881329417228699,0.0,0.0,0.7267888188362122,0.2312365621328354,0.0,0.0,1.0758318901062012,0.7163511514663696,0.7002277970314026,0.0,0.0
0.0,0.6030085682868958,0.0,0.0,0.0,0.8042436838150024,0.8207328915596008,0.0,1.253204345703125,0.3768731653690338,0.0,0.0,0.0,0.0,0.2440045177936554,1.3195812702178955,0.0,0.8381960988044739,0.0769556388258934,0.0,0.825867235660553,0.0,0.0,0.0,0.8287322521209717,0.8822454214096069,0.0,0.5366860032081604,1.0621442794799805,0.8348677754402161,0.0,0.0,0.0,0.0,0.0,0.49489066004753113,0.9476335048675537,0.0,0.32795777916908264,0.0,0.2954842150211334,1.4507094621658325,0.0,0.0,0.0,0.0,0.0,0.5175467729568481,0.947318971157074,0.6631707549095154,0.5006126761436462,0.0,0.0,0.0,0.0,0.0,1.3770513534545898,0.0,0.7450596690177917,1.0525496006011963,0.0,0.3869345486164093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717726469039917,0.0,0.10079219192266464,0.0,0.6743840575218201,0.0,0.29913780093193054,1.1034276485443115,0.8459352850914001,0.44134947657585144,0.9158067107200623,1.7044219970703125,0.0,1.3070968389511108,0.5520606637001038,0.0,0.29485204815864563,0.44025662541389465,0.231483593583107,0.0,0.0,1.4246941804885864,0.0,0.19209352135658264,0.0,0.0,0.0,1.2386817932128906,0.0,0.5632191896438599,0.0,1.0750519037246704,0.9165249466896057,0.0,0.0,0.0,0.7321653366088867,0.0,0.0,1.426282525062561,0.0,0.0,0.0,0.0,0.624019205570221,0.0,0.2007063329219818,0.6398128867149353,0.06255128234624863,0.0,1.0344613790512085,0.3764202296733856,0.7258383631706238,0.0,1.4529324769973755,0.19790500402450562,1.3175737857818604,0.04883470758795738,0.0
0.021296950057148933,0.0,0.1650998294353485,0.0,0.2179936021566391,0.0,0.0,0.14864946901798248,0.0,0.0,0.859592080116272,0.12547142803668976,0.0,0.30443501472473145,1.530882477760315,0.0,0.0,1.906927227973938,0.0,0.0,0.17145706713199615,0.4576384723186493,0.0,0.0,1.244498610496521,0.0,0.0,2.06733775138855,0.0,0.3480697274208069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5015236139297485,0.0,1.1310741901397705,0.30951160192489624,0.0,1.1688836812973022,1.8924415111541748,0.48675331473350525,0.0,0.0,0.7451534867286682,0.0,0.0,0.5051896572113037,0.0,0.0,0.0,0.0,0.0,0.1507451981306076,0.0,0.35318076610565186,0.0,0.0,1.383516788482666,0.0,0.0,0.0,1.9537526369094849,0.33764752745628357,0.0,0.0,0.7243629693984985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4763548374176025,0.0,0.0,1.461102843284607,0.0,0.0,0.02255471795797348,0.0,0.7278847694396973,0.0,0.9715887904167175,0.0,0.0,0.0,0.0,1.6212538480758667,0.0,0.0,1.7366873025894165,0.0,0.0,0.0,0.38609936833381653,0.0,0.0,0.0,0.0,1.12339186668396,0.9351775646209717,0.0,0.0,0.0,0.35775241255760193,0.6699541211128235,1.4505449533462524,0.0,0.1676395833492279,0.0,0.6794124841690063,0.7540978789329529,0.0,0.0,0.0,0.0,0.0
0.2104032039642334,0.0,0.16227194666862488,0.0,0.0,0.4494555592536926,0.6451616287231445,0.2711288332939148,0.023735594004392624,0.0,0.21240252256393433,0.0,0.0,0.0,1.4307245016098022,0.0,0.0,0.8239867091178894,0.0,0.0,0.7476751804351807,0.0,0.0,0.13350507616996765,1.2436964511871338,0.0,0.0,1.4310479164123535,0.0,0.9374709725379944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5199800729751587,0.0,1.2264833450317383,0.6146934628486633,0.14116984605789185,0.1479436159133911,1.1682448387145996,0.3305724859237671,0.0,0.0,0.0,0.0,0.0,0.03757644444704056,0.0,0.0,0.0,0.0,0.0,0.09080380201339722,0.0,0.45392581820487976,0.0,0.0,1.5372211933135986,0.0,0.0,0.0,0.5940784811973572,0.0,0.0,0.0,0.07851134240627289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5688483119010925,0.0,0.0,0.0,0.058488186448812485,0.0,0.0,1.4610509872436523,0.0,0.0,0.2629654109477997,0.0,0.0,0.0,0.0,0.0,0.0,0.43624061346054077,0.0,0.0,0.0,0.0,1.513229489326477,0.0,0.1970837563276291,1.4159529209136963,0.0,0.0,0.0,1.067549705505371,0.0,0.0,0.13565172255039215,0.0,0.6965871453285217,0.6396521925926208,0.0,0.0,0.0,0.0,0.8768311738967896,1.3482807874679565,0.0,0.7468748688697815,0.0,0.0,0.6831838488578796,0.5124239921569824,0.0,0.0,0.0,0.0
0.03770483285188675,0.05730985850095749,0.18421456217765808,0.0,0.6438866853713989,0.4008136987686157,0.2531561553478241,0.5005989670753479,0.0,0.41024142503738403,0.0,0.5634997487068176,0.0,0.49964335560798645,0.7185056209564209,0.0,0.0,0.0,0.04338337481021881,0.2692497670650482,0.3033735454082489,0.2790120840072632,0.0,0.0,0.35137438774108887,0.5701085329055786,0.0,0.49337249994277954,0.33120062947273254,0.23227374255657196,0.0,0.0,0.36650219559669495,0.0,0.23375655710697174,0.0,0.16837738454341888,1.1822729110717773,0.0,0.0,0.4661560654640198,0.0,0.0,0.5411707162857056,0.0,0.39303937554359436,2.0120303630828857,0.0,0.028103843331336975,0.22920657694339752,0.396660178899765,0.1955229938030243,0.0,0.0,0.0,0.0,0.0,0.0,1.0155439376831055,0.19562992453575134,0.0,0.3765016794204712,0.0,0.07737068831920624,0.0,0.7824515104293823,0.44858402013778687,0.16691260039806366,0.0,0.0,0.2743909955024719,0.0,0.02638430707156658,0.0,0.991146445274353,0.0,0.40553465485572815,0.444397509098053,0.0,0.0,0.7496432662010193,0.3355306386947632,0.0,0.0,0.0,0.18296761810779572,0.0,0.0,0.43967363238334656,0.0,0.3637571334838867,0.0,0.0,0.0,0.39555180072784424,0.0,0.0,0.1087876707315445,0.8077347278594971,0.06020050495862961,0.0020257183350622654,0.7570939064025879,0.0,0.0,0.0,0.0,0.1995214819908142,0.0,0.0,0.7952392101287842,0.0,0.43230605125427246,0.0,0.10123955458402634,0.5418167114257812,0.0,1.4428930282592773,0.954658031463623,1.1996526718139648,0.0,0.5628937482833862,0.42372581362724304,0.0,0.0,0.5819974541664124,0.0,0.47604310512542725,0.0,0.0
0.008582533337175846,0.03735388070344925,0.0,0.0,0.41368281841278076,0.5445647239685059,0.25974008440971375,0.07771880179643631,0.0,0.10349373519420624,0.0,0.33897900581359863,0.0,0.3056272268295288,1.1743777990341187,0.7577270269393921,0.0,0.12295787781476974,0.0,0.0,0.5160072445869446,0.21009515225887299,0.0,0.0,0.5687849521636963,0.21140830218791962,0.0,0.6508406400680542,0.0,0.5015605092048645,0.0,0.0,0.0,0.0,0.0,0.0,0.3961314558982849,1.2056066989898682,0.16346193850040436,0.0,0.6597520112991333,0.0,0.0,0.27406343817710876,0.0,0.0,1.5242915153503418,0.0,0.24465258419513702,0.3614245057106018,0.0,0.0,0.0,0.0,0.0,0.0,0.47794148325920105,0.0,1.2377487421035767,0.36388421058654785,0.0,0.8482528328895569,0.0,0.0,0.0,0.668096125125885,0.2917831838130951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5571616888046265,0.0,0.0,0.8119611740112305,0.0,0.0,0.4053739905357361,0.8474083542823792,0.0,0.35332489013671875,0.11958907544612885,0.0,0.0,0.0,0.0,0.0,0.13376134634017944,0.0,0.0,0.0,0.0,0.0,0.0,0.5164968371391296,0.0,0.3978237807750702,0.0,0.8561508655548096,0.3267536461353302,0.0,0.0,0.0,0.43577268719673157,0.0,0.0,1.0224579572677612,0.0,0.0,0.15344618260860443,0.0,0.3030760884284973,0.0,1.5597045421600342,1.3048315048217773,1.0894464254379272,0.0,0.6831328868865967,0.0,0.0,0.1643758863210678,0.9913423657417297,0.0,0.16175341606140137,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7509489059448242,0.6391025185585022,0.0,0.22265538573265076,0.0,0.02773895300924778,0.0,0.0,0.0,1.2763639688491821,0.5388752222061157,0.0,1.180327296257019,0.0,0.0,0.854010820388794,0.0,0.0,0.0,0.7525604367256165,0.0,0.0,0.904862642288208,0.0,0.9325271248817444,0.0,0.0,0.0,0.0,0.0,0.0,0.13017775118350983,0.8992677330970764,0.0,0.2676941454410553,0.4132978618144989,0.38575121760368347,0.3779481053352356,0.46385306119918823,0.39041265845298767,0.0,0.27152612805366516,0.28261661529541016,0.0,0.0,0.5846483707427979,0.0,0.0,0.0,0.0,0.0,0.31761571764945984,0.0,0.8580290675163269,0.0,0.0,1.1480469703674316,0.0,0.0,0.0,0.6965621709823608,0.0,0.0,0.0,0.2726278305053711,0.0,0.0,0.0,0.0,0.21069763600826263,0.0,0.0,1.0967804193496704,0.0,0.0,0.0,0.8958750367164612,0.0,0.22426708042621613,1.269810676574707,0.0,0.0,1.2038750648498535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079356461763382,0.0,0.7105990052223206,0.0,0.8357832431793213,0.9309423565864563,0.0,0.0,0.0,0.7738451361656189,0.0,0.0,0.8288148045539856,0.0,0.0,0.5692194700241089,0.0,0.0,0.0,0.6654444336891174,0.9787227511405945,0.8635104298591614,0.10002132505178452,0.948072075843811,0.0,0.19190974533557892,0.5694143772125244,0.9490960240364075,0.0,0.0,0.0,1.0
0.13645267486572266,0.0,0.2937566637992859,0.0,0.3578808903694153,0.0,0.0,0.20968513190746307,0.0,0.0,0.0,0.278920978307724,0.0,0.2743830680847168,0.6543587446212769,0.41141724586486816,0.021900208666920662,0.8986290097236633,0.0,0.0,0.0,0.36560767889022827,0.0,0.04375539720058441,0.8448112607002258,0.0,0.0,1.0613306760787964,0.0,0.0290830135345459,0.0,0.0,0.0,0.041234999895095825,0.0,0.0,0.0,0.6400370597839355,0.0,0.5955877304077148,0.20513013005256653,0.0,0.8500962257385254,0.7370997667312622,0.45831409096717834,0.0,0.13189461827278137,0.07378370314836502,0.0,0.23837816715240479,0.0,0.0,0.0,0.0,0.0,0.0,0.5007930397987366,0.0,0.2898806631565094,0.0,0.0,0.5657196640968323,0.0,0.0,0.0,0.9620792865753174,0.40429091453552246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23761801421642303,0.0,0.0,0.0,0.060048893094062805,0.0,0.0,0.6335590481758118,0.0,0.0,0.4273585081100464,0.0,0.0,0.2612256705760956,0.0,0.0,0.0,0.5521895885467529,0.0,0.0,0.0,0.0,0.9400947690010071,0.0,0.0,0.9901542067527771,0.0,0.0,0.0,0.0648016557097435,0.0,0.0,0.18932698667049408,0.0,0.17649821937084198,0.7225103974342346,0.0,0.0,0.0,0.4249005615711212,0.4506814479827881,0.6020116806030273,0.0,0.0,0.0,0.13090574741363525,0.5520639419555664,0.19376276433467865,0.0,0.0,0.0,0.0
