0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,Class
0.0,0.0,0.0,1.0474297,0.0,0.0,0.0,0.0,0.0,0.0,0.53659296,0.0,1.3762872,0.0,0.0,0.0,0.8117653,0.0,1.6298158,1.4288957,0.0,0.0,1.4567045,0.28700298,0.0,0.0,0.78277266,0.0,0.0,0.0,1.0316268,1.4887091,0.05219727,0.64297146,0.48823452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333796,0.0,1.9073751,0.38068542,0.65555745,0.0,0.0,0.0,0.7763169,0.11390576,1.6947315,1.1756885,0.8019607,0.363719,0.0,1.5232399,0.0,0.0,1.0690174,0.0,1.5435886,0.8390294,0.37739277,0.0,0.0,0.38105705,0.9038238,1.600073,0.0,0.104117684,0.0,0.7959143,0.23594917,0.8126194,0.0,0.0,0.0,0.0,0.0,0.0,0.9887801,0.0,0.0,1.5247998,0.0,0.0,0.0,1.8369145,0.0,0.0,0.65184045,0.0,0.0,0.92115194,1.2968535,0.0,1.8530594,0.0,1.3469683,0.0,0.0,1.4773403,1.1377376,0.87713736,0.14834629,0.17692877,1.3057107,0.0,0.080731876,0.0,1.327507,1.8182799,0.0,0.29267547,0.0,0.0,0.0,0.7237723,0.0,0.0,0.0,0.9607896,0.0,0.0,0.0,1.1324685,1.0
0.0,0.14112249,0.0,0.0,0.0,1.3670539,1.1786643,0.6398352,0.6499306,0.11699057,0.0,0.0,0.0,0.0,0.70323044,0.4456126,0.0,0.0,0.24611367,0.0,1.5028602,0.19511005,0.0,0.0,0.47278956,0.86004376,0.0,0.45346466,0.7692673,1.1901796,0.0,0.0,0.33566985,0.0,0.0,0.23076274,0.8074976,0.72422296,0.0,0.0,0.0,0.8353586,0.0,0.05401631,0.0,0.0,1.0582709,0.0,0.7070585,0.40989092,1.0489458,0.11960856,0.0,0.067940794,0.0,0.0,0.53609174,0.0,1.2665136,0.716493,0.0,0.54603225,0.0,0.32754767,0.0,0.66872305,0.11474771,0.16703342,0.0,0.0,0.0803646,0.0,0.0051383046,0.0,1.3689436,0.0,0.25208053,1.3997645,0.002517279,0.3303651,1.0556062,1.1881204,0.0,0.4173298,0.0036824013,0.0,0.072563335,0.0,0.65990114,0.0,0.0,0.5908187,0.0,0.0,0.09224009,0.0,0.0,0.7680369,0.04534606,0.17197879,0.0,1.5701433,0.26559678,0.0,0.0,0.0,1.1309688,0.0,0.0,1.6451275,0.0,0.006402082,0.0,0.0,0.79246974,0.0,0.9079759,1.208493,0.8886369,0.06792666,1.4993497,0.23510422,0.31265387,0.046473276,1.5332867,0.093490064,0.6850828,0.3554503,0.0
0.0,0.46053022,0.0,0.0265869,0.0,0.62323356,0.4096031,0.0,1.137867,0.34760457,0.0,0.0,0.0,0.0,0.0,0.8254872,0.020660207,0.76778036,0.12316287,0.18441504,0.661472,0.0,0.0,0.0,0.0,0.6600903,0.012162513,0.0,0.65920734,0.49196443,0.0,0.0,0.0,0.0,0.0,0.37102392,0.7158817,0.0,0.3975547,0.0,0.0,1.2183876,0.0,0.0,0.0,0.0,0.0,0.5301934,0.6662164,0.0,0.015111482,0.0,0.39542332,0.0,0.08133522,0.19856262,0.9371724,0.0,0.715333,0.8515882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40159366,0.0,0.44461825,0.0,0.12916504,0.0,0.5145719,0.5384391,0.73662084,0.4866065,0.38444027,0.92698866,0.0,0.7886696,0.40371248,0.008877254,0.7916567,0.6447625,0.10351141,0.5146924,0.0,1.2350067,0.0,0.5030928,0.0,0.2537493,0.0,0.92503715,0.0,0.24002686,0.0,0.7236827,0.33177885,0.0,0.025151605,0.33941525,0.50911325,0.0,0.0,0.84657025,0.0,0.0,0.0,0.04098319,0.5621051,0.13691084,0.0,0.263856,0.0,0.0,0.7584288,0.40355593,0.83326155,0.0,0.5742474,0.42606914,0.6898699,0.52409184,0.0
0.0,0.0,0.0,0.0,0.0,0.61231947,0.3175675,0.0,0.9177965,0.0,0.04239927,0.0,0.0,0.0,0.0,0.0,0.81118107,1.2562325,0.5696181,1.0583729,0.4695192,0.0,0.41102195,0.0,0.047307033,0.0,0.20214267,0.0,0.0,0.4403212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095975,0.7375388,0.0,0.7543236,0.0,0.0,0.94062227,0.0,0.0,0.2257959,0.0,1.0545596,0.14479591,0.36866775,0.19412072,0.0,0.0,0.5206243,0.0,0.0,0.28546506,0.06719515,0.0,0.0,0.0,0.0,0.0,0.0,0.60459954,0.0,0.0,0.0,0.0,0.16417435,0.0,0.0,0.74996144,0.0,0.0,0.0,0.4298094,0.0,0.0,0.7441214,0.24593955,0.0,1.1674674,0.0,1.1694332,0.0,0.43074718,0.19280146,0.0,0.0,0.0,0.27125767,0.0,0.0,0.33694655,0.0,0.4980325,0.5312983,0.0,0.68413275,0.7398705,0.6722472,0.0,0.0,0.17231476,0.0,0.0,0.65704936,0.58956105,0.0,0.22691931,0.0,0.37332782,0.0,0.0,0.55617756,0.0,0.83977824,0.70941806,0.48831156,0.0,0.0,1.0523759,0.0
0.0,0.0,0.0,0.0,0.0,1.4237585,1.3071966,0.0,0.22664386,0.013294193,0.0,0.0,0.0,0.0,0.56503534,0.6483002,0.0,0.18642522,0.0,0.0,1.4710507,0.0,0.0,0.0,0.13885373,0.51860744,0.0,0.118596256,0.43309426,1.2011728,0.0,0.0,0.0,0.0,0.0,0.04886886,0.67992526,0.6476152,0.25559327,0.0,0.0,0.6100497,0.0,0.0,0.0,0.0,1.169892,0.0,0.5247464,0.0,0.42979708,0.0,0.0,0.0,0.0,0.0,0.64382964,0.0,1.4232382,0.68256,0.0,0.72261363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2366618,0.0,0.02999548,1.4048176,0.0,0.11335849,0.40076768,1.2874848,0.0,0.57350343,0.25979504,0.0,0.2580435,0.2137719,0.0,0.0,0.0,0.01572704,0.0,0.0,0.0,0.0,0.0,0.8779011,0.0,0.4591921,0.0,1.6320081,0.2797357,0.0,0.0,0.0,1.1518519,0.0,0.0,1.6068487,0.0,0.0,0.0,0.0,0.5333744,0.06291649,0.6910755,1.3962302,0.5779096,0.0,1.447847,0.0,0.0,0.021266622,1.4525895,0.12764372,0.3282354,0.0,0.0
0.49701908,0.0,0.9030369,0.88382465,0.062956445,0.0,0.0,0.20136155,0.0,0.06232924,0.0,0.849201,1.2724938,0.0,0.0,0.0,0.047757167,0.0,0.0,0.46445635,0.0,0.053090837,0.0,0.61592805,0.19088212,0.0,0.0,0.0,0.0,0.0,0.4161224,0.0,0.6044723,1.783408,1.28808,0.27072608,0.0,0.0,0.32343206,0.45810363,0.0,0.0,0.017710619,0.5082148,0.0,0.73415864,0.0,0.0,0.07455611,0.0,0.0,0.6066524,0.0,0.0,0.0,0.1601982,0.007267673,1.3040445,0.0,0.029876476,1.3387133,0.0,1.1195135,0.07689178,1.4334198,0.0,0.116957255,0.13852942,1.518871,0.0,0.0,0.9468514,0.0,1.3048466,0.0,1.4782395,0.06572506,0.0,0.0,0.003921601,0.0,0.0,1.2272291,0.100618295,0.0,0.85057163,0.0,0.0,0.96026814,0.3815958,1.0309,0.0,0.0,0.0,0.40542004,0.7504413,1.1676091,0.0,1.0524263,0.11319868,1.2132729,0.0,0.0,0.0,0.0,0.0,0.0,1.2720034,0.35180748,0.0,1.2036767,0.8990675,0.0,0.64201695,0.0,0.286675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12011815,0.0,0.4001027,1.0
0.45179376,0.032299403,0.9254371,0.86766577,0.0,0.0,0.0,0.0,0.0,0.28309968,0.0,0.7005495,1.1801547,0.0,0.0,0.0,0.0,0.0,0.0,0.38320515,0.0,0.0,0.0,0.51425266,0.0,0.043318845,0.0,0.0,0.06824743,0.0,0.6142407,0.0,0.3648314,1.3366704,1.1991488,0.40668082,0.13878599,0.0,0.4106753,0.12806353,0.0,0.0,0.0,0.3656857,0.0,0.7133105,0.0,0.0,0.21645321,0.0,0.0,0.7182934,0.0,0.0,0.0,0.0,0.0,1.0708538,0.0,0.21713708,1.3029474,0.0,0.9317385,0.0,1.4591209,0.0,0.0,0.24392658,1.1836355,0.0,0.0,0.9103204,0.0,0.9658251,0.0,1.1148068,0.30125913,0.0,0.0,0.16501899,0.0,0.0,0.93465525,0.036642972,0.0,0.85013574,0.0,0.0,0.82373303,0.40480202,0.8503736,0.0,0.0,0.0,0.041012052,0.763085,0.96903574,0.029477386,1.0151267,0.039036926,1.3042147,0.0,0.0,0.060020026,0.0,0.0,0.0,1.2064676,0.6422743,0.0,1.1245134,0.6058866,0.0,0.65678,0.01525927,0.4876892,0.0,0.0,0.0,0.0,0.0,0.068117045,0.0,0.0,0.0,0.24609502,0.0038277016,0.4882777,0.0
0.0,0.0,0.0,0.0,0.0,0.9175569,0.71444297,0.0,1.2075167,0.0,0.0,0.0,0.0,0.0,0.0,0.08676048,0.48199868,0.94201434,0.2757747,0.6710212,0.963227,0.0,0.4341986,0.0,0.13788256,0.0,0.0,0.0,0.0,0.7257622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96174,0.09431696,0.0,0.46290585,0.0,0.19099583,0.6704336,0.0,0.0,0.24342585,0.0,0.555502,0.24170412,0.011697024,0.42578673,0.020382015,0.0,0.88821703,0.0,0.0,0.1885055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34600395,0.0,0.0,0.0,0.0,0.5349571,0.0,0.0,1.2678179,0.24175964,0.0,0.0,1.0186095,0.0,0.1838439,0.4378387,0.024586473,0.29949126,0.8192488,0.0,0.7513701,0.0,0.9496669,0.16679181,0.0,0.0,0.0,0.0,0.0,0.0,0.1599252,0.0,1.0367548,0.42609766,0.0,0.25465953,0.40985218,0.764809,0.0,0.0,0.92829204,0.0,0.0,0.4392094,0.31808338,0.0,0.0,0.0,0.45429024,0.0,0.0,0.97493136,0.0,0.8592387,0.563256,1.095978,0.0,0.0,1.2343853,0.0
0.0,1.1813895,0.6770908,1.4997839,1.0283519,0.0,0.0,0.0,0.21257871,2.0525122,0.0,1.0950618,1.7987064,0.92637795,0.0,0.0,0.41699108,0.0,2.1061623,1.0539739,0.0,0.022324236,0.0,0.38888624,0.0,1.5362282,0.7629903,0.0,1.6418995,0.0,0.8404722,0.0,0.089725934,0.0,1.3012104,1.039955,0.77092785,0.0,0.7535094,0.0,0.70221865,0.0,0.0,0.09422154,0.0,0.5269882,0.0,1.0606761,0.48203185,0.450557,1.1930181,0.0,0.8326277,0.0,0.7412929,0.0,0.13453948,1.3668404,0.0,0.45389932,1.2899371,0.0,1.221644,0.0,0.12245872,1.095324,0.26718727,0.28065526,1.2405082,0.0,1.7830374,0.0,2.2176042,1.2425535,0.0,0.8412311,1.4192262,0.0,0.0,0.9106691,0.88016665,0.0,1.4215144,0.0,0.8408608,1.6787359,0.49169266,0.37663808,0.35782793,1.1399716,0.7489848,0.28801364,0.0,1.9912035,0.0,1.2854633,1.3575382,0.735062,0.23148014,0.0,0.8207907,0.0,0.0,0.24576677,0.05725028,0.42991766,0.0,0.169562,0.88502544,0.0,0.01076542,0.40999553,0.0,1.7280105,1.409688,0.53330857,0.0,0.0,0.0,0.0,0.0,2.2740805,0.8910747,0.0,0.0,0.7960423,1.0953764,0.103171535,0.0
0.0,0.0,0.0,0.0,0.0,0.6717595,0.52236503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81964624,0.7964562,0.0,0.6534309,0.10139396,0.3449492,0.4923531,0.0,0.0,0.0,0.6136808,0.0,0.0,0.9144492,0.0,0.4416225,0.0,0.0,0.0,0.0,0.0,0.0,0.16601613,0.97576624,0.0,0.0,0.0,0.0,0.024342924,0.21254557,0.0,0.0,0.8524458,0.04765412,0.0,0.0,0.12521467,0.0,0.0,0.0,0.0,0.0,0.49838033,0.0,0.9084385,0.20517524,0.0,0.8907316,0.0,0.0,0.0,0.37578598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20228009,0.0,0.0,0.95026416,0.0,0.0,0.013931794,1.1490275,0.0,0.7626125,0.33260077,0.0,0.0,0.8126662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5481236,0.31320587,0.7160546,0.0,0.78682256,0.6430877,0.0,0.0,0.0,0.5334236,0.0,0.0,0.7529293,0.0,0.0,0.0,0.0,0.07035253,0.0,0.89329505,1.0376885,0.8435058,0.0,0.671797,0.0,0.029288623,0.20087098,1.0160043,0.0,0.0,0.0,0.0
